customer_id,full_name,gender,city,occupation,province,date_of_birth,monthly_income_pkr,onboard_date,credit_score
C110637,Bilal Raza,F,Rawalpindi,Salaried - Private,Punjab,1996-04-30,185300.0,28/07/2022,626.0
C107721,Ayesha Chaudhry,F,PESHAWAR,Student,Khyber Pakhtunkhwa,1991-04-01,24100.0,2022-03-22,504.0
C101320,Zara Durrani,M,Karachi,Business Owner,Sindh,1976-09-13,229300.0,2024-12-09,798.0
C102285,Usman Malik,M,Islamabad,Salaried - Private,Islamabad,1966-08-21,137700.0,2025-02-13,590.0
C100498,Adnan Gul,M,Lahore,Salaried - Government,Punjab,1996-07-27,90100.0,2025-01-02,709.0
C111415,Usman Hussain,F,Karachi,Salaried - Private,Sindh,1977-03-07,122400.0,2022-02-02,734.0
C102315,Nida Khan,F,Lahore ,Freelancer,Punjab,1980-03-21,110200.0,2022-12-29,510.0
C111990,Tariq Abbasi,F,Karachi,Salaried - Private,Sindh,1978-09-21,214500.0,2025-04-28,540.0
C108842,Ahmed Shaikh,F,Islamabad,Business Owner,Islamabad,1995-11-14,,21/08/2024,768.0
C102694,Nida Durrani,F,Faisalabad,Salaried - Private,Punjab,1995-05-13,28500.0,03/05/2025,624.0
C111866,Adnan Khan,M,Sialkot,Business Owner,Punjab,1976-07-21,147500.0,2022-04-09,591.0
C104796,Ahmed Durrani,M,Karachi,Student,Sindh,1993-01-31,25700.0,2024-09-16,617.0
C101135,Nida Butt,M,Karachi,Self Employed,Sindh,1998-04-27,136700.0,14/03/2022,729.0
C107401,Shahid Baloch,M,Karachi,Self Employed,Sindh,1995-03-18,233500.0,2025-06-20,775.0
C110080,Usman Butt,F,Lahore,Business Owner,Punjab,1993-02-19,173700.0,2025-09-11,562.0
C107801,Bilal Raza,M,Multan,Retired,Punjab,1996-01-01,21900.0,2025-01-24,614.0
C101715,Sana Qureshi,M,Sialkot,Self Employed,Punjab,1987-11-16,119000.0,03/08/2024,515.0
C104652,Farah Raza,F,Dera Ismail khan,Salaried - Private,Khyber Pakhtunkhwa,1983-07-18,122900.0,2022-02-01,869.0
C101563,Usman Ansari,F,Lahore,Salaried - Private,Punjab,1987-12-01,130500.0,2024-02-24,748.0
C101140,Sana Baloch,M,Karachi,Salaried - Private,Sindh,2007-09-30,43100.0,2022-05-13,678.0
C103567,Hina Qureshi,Male,karachi,Salaried - Private,Sindh,1966-04-20,75000.0,2023-06-15,719.0
C108726,Sadia Malik,M,Sialkot,Salaried - Private,Punjab,1973-09-24,134700.0,21/02/2022,526.0
C108821,Farah Abbasi,M,Lahore,Self Employed,Punjab,2005-09-28,203100.0,27/06/2022,584.0
C102174,Bilal Gul,F,Lahore,Salaried - Government,Punjab,2000-08-23,65900.0,2022-06-27,627.0
C106255,Adnan Ansari,M,Karachi ,Retired,Sindh,2004-08-12,47300.0,28/05/2025,739.0
C104662,Zara Qureshi,M,Karachi,Business Owner,Sindh,1985-09-09,312500.0,26/08/2024,664.0
C109380,Ahmed Butt,M,Lahore,Freelancer,Punjab,1984-06-26,142600.0,2024-02-25,721.0
C103179,Ayesha Iqbal,F,Faisalabad,Retired,Punjab,1990-02-25,90500.0,11/02/2025,513.0
C110616,Komal Baloch,M,Karachi,Student,Sindh,1991-08-08,17700.0,31/07/2024,707.0
C102634,Kamran Malik,M,KARACHI,Salaried - Private,Sindh,2007-09-22,53900.0,2025-05-04,589.0
C100812,Noman Qureshi,F,Sialkot,Salaried - Private,Punjab,2007-12-22,141200.0,2023-04-17,678.0
C102670,Usman Butt,F,Islamabad,Self Employed,Islamabad,2003-02-21,104900.0,2025-01-02,634.0
C108276,Farah Baloch,Male,Dera Ismail Khan,Self Employed,Khyber Pakhtunkhwa,1966-03-04,,04/02/2023,664.0
C107348,Usman Gul,M,Rawalpindi,Salaried - Government,Punjab,1985-10-23,34700.0,2025-05-19,704.0
C107624,Nida Durrani,F,Lahore,Self Employed,Punjab,1991-06-12,127800.0,2025-01-22,618.0
C106509,Farah Butt,M,Rawalpindi,Self Employed,Punjab,1993-04-21,107600.0,2023-08-13,710.0
C104989,Ahmed Durrani,M,lahore,Student,Punjab,1967-12-05,15000.0,2023-04-24,610.0
C101506,Komal Shaikh,M,Karachi,Salaried - Government,Sindh,1989-02-20,43500.0,2023-05-23,657.0
C111589,Rabia Khan,F,Sialkot,Freelancer,Punjab,1959-12-28,161100.0,2025-01-16,637.0
C105358,Ahmed Iqbal,Female,Karachi ,Self Employed,Sindh,1990-12-26,79100.0,2024-11-11,606.0
C110269,Ahmed Raza,F,Karachi ,Student,Sindh,1997-08-03,,09/04/2022,665.0
C100151,Sana Khan,Male,Hyderabad,Business Owner,Sindh,1982-04-25,295200.0,2023-07-15,662.0
C108874,Ayesha Chaudhry,Female,Hyderabad,Student,Sindh,1975-06-21,26500.0,2024-03-14,641.0
C107086,Nida Durrani,M,karachi,Salaried - Private,Sindh,2004-10-27,25200.0,2022-02-19,635.0
C104618,Hina Butt,Male,Hyderabad,Business Owner,Sindh,2007-06-05,404700.0,2024-07-03,678.0
C105789,Rabia Gul,M,Sialkot,Salaried - Government,Punjab,1962-05-26,43400.0,10/05/2023,753.0
C108180,Komal Butt,M,Lahore,Salaried - Private,Punjab,2007-02-01,66800.0,14/10/2022,824.0
C110826,Bilal Shaikh,F,Lahore,Self Employed,Punjab,1983-06-26,203200.0,27/10/2023,668.0
C111640,Nida Khan,M,Karachi,Retired,Sindh,1961-10-30,40800.0,2023-01-16,691.0
C101755,Maryam Qureshi,M,Dera Ismail Khan,Salaried - Private,Khyber Pakhtunkhwa,1983-04-25,152900.0,2024-12-03,740.0
C111106,Ahmed Qureshi,F,Karachi,Salaried - Private,Sindh,1997-10-18,88000.0,2022-10-22,638.0
C103598,Kamran Chaudhry,M,islamabad,Business Owner,Islamabad,1987-04-24,595000.0,2025-02-21,676.0
C106263,Shahid Durrani,F,Karachi,Self Employed,Sindh,1986-08-10,146900.0,30/08/2024,629.0
C102296,Zara Iqbal,M,Islamabad,Student,Islamabad,1980-09-19,18600.0,2023-05-01,526.0
C102371,Imran Shaikh,Female,Sialkot,Business Owner,Punjab,1989-10-21,245900.0,13/04/2024,557.0
C111149,Imran Hussain,M,Rawalpindi,Salaried - Private,Punjab,1987-09-23,200600.0,26/07/2023,765.0
C106859,Zara Baloch,M,Multan,Self Employed,Punjab,1998-05-02,198700.0,2025-04-28,652.0
C102124,Ayesha Gul,M,Sialkot,Self Employed,Punjab,1994-05-19,74000.0,2025-07-19,574.0
C100961,Sana Raza,Male,lahore,Salaried - Private,Punjab,2007-10-21,45200.0,2025-10-03,657.0
C105397,Noman Baloch,F,Lahore,Student,Punjab,1992-01-09,36000.0,24/01/2023,639.0
C102834,Usman Malik,F,Peshawar,Business Owner,Khyber Pakhtunkhwa,1993-01-01,392400.0,2023-10-14,544.0
C110984,Shahid Iqbal,M,Sialkot,Salaried - Private,Punjab,1992-10-12,174100.0,2024-12-22,690.0
C102897,Usman Chaudhry,M,Multan,Retired,Punjab,1991-06-15,55800.0,2024-07-25,686.0
C110907,Nida Qureshi,F,Faisalabad,Student,Punjab,1995-09-08,,13/02/2025,657.0
C107902,Kamran Iqbal,M,lahore,Business Owner,Punjab,1978-01-10,304000.0,28/07/2025,598.0
C104943,Fahad Shaikh,Male,Islamabad,Student,Islamabad,1964-06-05,42700.0,2024-06-02,464.0
C110273,Shahid Malik,Male,Karachi,Student,Sindh,1996-05-20,19000.0,07/10/2022,689.0
C111307,Imran Butt,Male,Lahore,Self Employed,Punjab,1986-06-09,77500.0,2023-07-26,645.0
C111131,Adnan Gul,M,Quetta,Salaried - Government,Balochistan,1984-07-20,139300.0,2025-03-12,769.0
C111652,Ayesha Shaikh,F,LHR,Student,Punjab,1987-08-16,23500.0,2022-11-24,694.0
C101993,Sana Malik,F,Karachi,Business Owner,Sindh,1985-07-17,576300.0,17/10/2025,708.0
C101503,Nida Butt,F,Faisalabad,Student,Punjab,1966-02-15,15000.0,2022-11-16,748.0
C103722,Usman Durrani,M,Multan,Salaried - Private,Punjab,1986-07-18,89800.0,2023-10-06,543.0
C110861,Imran Abbasi,F,LHR,Student,Punjab,1958-10-04,30600.0,2023-03-30,601.0
C102008,Fahad Malik,Male,lahore,Self Employed,Punjab,1987-12-13,155600.0,03/03/2025,632.0
C104877,Noman Malik,M,Rawalpindi,Salaried - Government,Punjab,1995-03-28,58700.0,26/08/2024,395.0
C110442,Tariq Durrani,F,Lahore ,Salaried - Private,Punjab,1989-02-12,187400.0,03/02/2023,657.0
C100773,Sana Hussain,M,karachi,Salaried - Private,Sindh,1976-06-12,169600.0,20/03/2024,748.0
C108960,Usman Khan,F,Multan,Salaried - Private,Punjab,1978-11-08,125400.0,2022-11-22,678.0
C106550,Rabia Abbasi,M,lahore,Salaried - Government,Punjab,2002-08-26,37300.0,28/11/2025,782.0
C102535,Rabia Durrani,M,Multan,Salaried - Private,Punjab,1981-04-04,53700.0,20/02/2024,737.0
C111598,Sadia Abbasi,Male,Sialkot,Salaried - Private,Punjab,1976-12-11,95300.0,2022-08-24,660.0
C109602,Sana Gul,M,Lahore,Salaried - Government,Punjab,1999-11-12,65900.0,2022-06-04,557.0
C100041,Adnan Butt,Female,karachi,Business Owner,Sindh,1980-03-05,181100.0,30/06/2023,699.0
C110610,Imran Qureshi,F,KARACHI,Salaried - Private,Sindh,2006-02-22,,2023-09-04,615.0
C110559,Shahid Abbasi,F,Dera Ismail khan,Student,Khyber Pakhtunkhwa,1997-03-14,15000.0,2022-07-08,591.0
C105396,Usman Khan,M,D.I. Khan,Salaried - Private,Khyber Pakhtunkhwa,1995-10-14,98200.0,2022-06-16,694.0
C111770,Nida Gul,M,Islamabad,Salaried - Private,Islamabad,1992-11-05,54600.0,2024-03-07,706.0
C100711,Usman Gul,M,Multan,Self Employed,Punjab,1978-11-03,449900.0,2022-05-19,803.0
C105090,Hina Chaudhry,Female,Lahore,Retired,Punjab,1982-07-25,83600.0,27/04/2022,695.0
C103294,Zara Butt,M,Rawalpindi,Self Employed,Punjab,1981-05-17,,30/06/2024,739.0
C109465,Maryam Chaudhry,F,ISB,Salaried - Private,Islamabad,1961-11-16,71400.0,2024-03-31,548.0
C107030,Usman Hussain,Female,Karachi,Salaried - Private,Sindh,1978-01-17,78800.0,2024-02-18,633.0
C106375,Imran Butt,F,Karachi,Student,Sindh,2007-05-04,15000.0,2022-06-08,575.0
C105136,Ahmed Khan,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1980-04-21,138400.0,18/10/2023,561.0
C104997,Farah Ansari,F,LHR,Salaried - Private,Punjab,1974-08-13,175500.0,2024-09-14,560.0
C102660,Kamran Khan,M,peshawar,Business Owner,Khyber Pakhtunkhwa,1996-12-08,152100.0,11/02/2025,597.0
C100999,Bilal Butt,Male,Lahore,Salaried - Private,Punjab,1997-07-11,57300.0,24/02/2022,616.0
C103370,Sana Iqbal,F,Sialkot,Salaried - Private,Punjab,1972-04-20,145400.0,20/08/2024,830.0
C107584,Bilal Shaikh,F,DI Khan,Self Employed,Khyber Pakhtunkhwa,1971-01-22,190200.0,2024-06-30,651.0
C107586,Noman Ansari,Male, Karachi ,Salaried - Private,Sindh,1969-11-13,63700.0,2023-12-25,581.0
C108285,Rabia Khan,M,Karachi,Freelancer,Sindh,1998-12-14,158800.0,2022-12-12,573.0
C104328,Imran Khan,M,Multan,Student,Punjab,1964-09-27,33700.0,16/02/2024,595.0
C109274,Noman Abbasi,M,D.I. Khan,Student,Khyber Pakhtunkhwa,2007-12-26,15700.0,2024-05-30,573.0
C103033,Farah Khan,Female, Karachi ,Salaried - Government,Sindh,1986-06-27,114700.0,12/12/2023,577.0
C111933,Sana Ansari,M,ISB,Business Owner,Islamabad,1991-12-07,144200.0,2024-10-09,746.0
C110147,Usman Iqbal,F,Faisalabad,Salaried - Private,Punjab,1999-10-06,113200.0,2022-02-04,761.0
C100552,Maryam Iqbal,Female,Peshawar,Student,Khyber Pakhtunkhwa,1975-04-10,15500.0,04/10/2022,568.0
C107990,Zara Shaikh,Female,Lahore,Retired,Punjab,1983-09-14,28300.0,2025-05-22,575.0
C100536,Maryam Malik,M,Lahore,Salaried - Private,Punjab,1992-04-28,170800.0,2025-03-19,684.0
C110500,Nida Durrani,Male,Sialkot,Self Employed,Punjab,1975-01-07,175500.0,2025-10-24,507.0
C104477,Komal Ansari,F,Karachi,Salaried - Government,Sindh,2007-06-05,56300.0,11/07/2025,641.0
C110029,Kamran Iqbal,M,Islamabad,Retired,Islamabad,1976-11-29,,2023-11-26,773.0
C108777,Komal Baloch,Female,Karachi ,Retired,Sindh,1999-01-24,73800.0,2024-01-24,637.0
C104958,Tariq Butt,Male,Multan,Student,Punjab,1988-01-26,15000.0,2022-11-01,653.0
C105407,Kamran Chaudhry,M,peshawar,Salaried - Government,Khyber Pakhtunkhwa,1991-06-22,101100.0,2022-05-23,770.0
C107192,Zara Baloch,F,ISB,Freelancer,Islamabad,1981-11-17,287200.0,2023-11-19,627.0
C105782,Hina Raza,M,Faisalabad,Self Employed,Punjab,1977-12-15,109800.0,2022-10-10,693.0
C100247,Kamran Gul,M,Karachi,Business Owner,Sindh,2007-08-10,270800.0,2024-05-16,818.0
C103120,Sadia Ansari,F, Karachi ,Freelancer,Sindh,1998-11-02,123500.0,2024-08-10,449.0
C101626,Usman Iqbal,F,Quetta,Business Owner,Balochistan,1996-05-01,122200.0,2025-06-07,775.0
C110562,Komal Durrani,M,Karachi ,Salaried - Private,Sindh,1993-08-19,92700.0,2023-05-26,789.0
C100628,Imran Iqbal,M,Multan,Self Employed,Punjab,2007-03-11,30900.0,2023-05-12,590.0
C111414,Ahmed Durrani,M,Lahore ,Salaried - Private,Punjab,2001-07-06,81900.0,18/07/2024,735.0
C109790,Usman Chaudhry,F,Karachi,Salaried - Private,Sindh,1998-05-17,99000.0,2023-03-15,687.0
C104803,Zara Khan,Male,Sialkot,Salaried - Private,Punjab,1991-04-28,40700.0,15/09/2022,727.0
C105248,Tariq Baloch,Female,Islamabad,Business Owner,Islamabad,1994-02-24,171400.0,2022-10-12,673.0
C100433,Ayesha Malik,F,Islamabad,Salaried - Private,Islamabad,1992-02-22,96100.0,2025-04-15,394.0
C110777,Ayesha Chaudhry,Male,ISB,Salaried - Private,Islamabad,1980-02-14,82300.0,20/08/2025,710.0
C103091,Bilal Chaudhry,M,Rawalpindi,Business Owner,Punjab,2007-02-22,179300.0,2024-05-06,673.0
C100199,Adnan Qureshi,M,karachi,Business Owner,Sindh,1965-06-17,208600.0,2022-03-31,
C105607,Imran Qureshi,F,Peshawar,Business Owner,Khyber Pakhtunkhwa,1992-11-15,,2023-12-09,431.0
C108987,Ahmed Hussain,F,Dera Ismail Khan,Self Employed,Khyber Pakhtunkhwa,1991-08-05,232900.0,2024-01-28,
C107776,Rabia Abbasi,Female,Quetta,Self Employed,Balochistan,1977-07-10,80600.0,2022-05-11,657.0
C108852,Usman Shaikh,M,ISB,Salaried - Private,Islamabad,1993-04-27,87800.0,2023-09-24,712.0
C100075,Komal Raza,F,Faisalabad,Salaried - Private,Punjab,2007-07-14,69700.0,20/08/2022,696.0
C108271,Ahmed Shaikh,Male,Islamabad,Retired,Islamabad,1992-09-21,34800.0,2023-08-19,551.0
C102186,Bilal Hussain,F,KARACHI,Business Owner,Sindh,1987-11-27,147100.0,2022-10-12,641.0
C102004,Ahmed Abbasi,F,Karachi,Self Employed,Sindh,1990-01-10,90700.0,2024-06-10,712.0
C105841,Komal Chaudhry,M,KARACHI,Student,Sindh,2004-01-12,15000.0,2023-03-15,765.0
C104544,Komal Khan,F,Multan,Self Employed,Punjab,1997-07-03,127500.0,2025-04-08,667.0
C100520,Usman Durrani,F,Rawalpindi,Business Owner,Punjab,1980-10-11,438100.0,2024-06-16,623.0
C110784,Tariq Hussain,M,Lahore,Business Owner,Punjab,1991-12-22,223000.0,2023-03-01,696.0
C106975,Zara Iqbal,M,Lahore ,Student,Punjab,1997-10-13,18600.0,29/05/2023,683.0
C109524,Maryam Raza,M,Karachi,Salaried - Government,Sindh,1991-01-16,138500.0,10/09/2025,558.0
C101010,Sana Gul,M,Islamabad,Self Employed,Islamabad,1992-05-27,63800.0,2022-10-23,556.0
C107252,Sana Iqbal,M,Faisalabad,Salaried - Private,Punjab,1975-05-22,113100.0,29/01/2025,750.0
C104094,Ahmed Malik,F,Lahore,Salaried - Government,Punjab,2006-12-05,,18/04/2024,652.0
C107789,Sadia Raza,F,Sialkot,Salaried - Private,Punjab,1991-08-25,95300.0,2022-04-26,543.0
C111877,Sadia Hussain,M,LHR,Retired,Punjab,1987-10-15,35600.0,2023-08-07,718.0
C101880,Fahad Gul,M,Multan,Business Owner,Punjab,1990-11-04,64400.0,19/04/2023,780.0
C104248,Tariq Shaikh,M,Karachi,Salaried - Government,Sindh,1981-11-11,103500.0,2022-10-30,586.0
C109986,Hina Durrani,F,Sialkot,Student,Punjab,1970-07-05,92800.0,14/07/2024,
C101501,Zara Shaikh,M,Karachi,Business Owner,Sindh,1966-02-18,351700.0,2023-12-18,802.0
C110515,Zara Iqbal,F,Karachi,Salaried - Government,Sindh,1996-01-22,,2022-02-25,791.0
C102656,Ahmed Ansari,M,Lahore,Salaried - Private,Punjab,1991-10-13,126700.0,16/01/2022,684.0
C106325,Imran Qureshi,M,Multan,Salaried - Private,Punjab,1977-09-24,108200.0,2022-06-07,505.0
C107774,Fahad Khan,Male,karachi,Salaried - Private,Sindh,1999-06-25,107200.0,16/05/2023,569.0
C105352,Nida Malik,M,Hyderabad,Salaried - Private,Sindh,1980-08-31,60000.0,2024-06-10,653.0
C105831,Sana Raza,M,Karachi,Business Owner,Sindh,1972-06-13,301000.0,06/02/2022,677.0
C108690,Kamran Hussain,F,ISB,Freelancer,Islamabad,1988-09-04,77900.0,2024-02-20,604.0
C105842,Sadia Abbasi,Male,Lahore,Salaried - Private,Punjab,1979-03-14,80900.0,03/07/2025,533.0
C102565,Tariq Durrani,M,Faisalabad,Salaried - Private,Punjab,2007-01-23,110300.0,28/07/2023,563.0
C103560,Sana Khan,Female,Rawalpindi,Freelancer,Punjab,1977-09-16,110100.0,26/05/2024,578.0
C111430,Fahad Durrani,F, Karachi ,Business Owner,Sindh,1983-10-22,,2024-09-25,677.0
C107907,Ayesha Raza,Female,Sialkot,Salaried - Private,Punjab,1985-03-23,169900.0,01/02/2025,675.0
C111648,Rabia Chaudhry,M,Rawalpindi,Self Employed,Punjab,2007-03-29,63500.0,21/10/2023,608.0
C110178,Rabia Abbasi,M,Dera Ismail Khan,Salaried - Private,Khyber Pakhtunkhwa,1993-03-26,48500.0,13/02/2023,613.0
C102686,Sana Shaikh,F,Dera Ismail Khan,Salaried - Private,Khyber Pakhtunkhwa,1987-10-31,133800.0,2023-01-23,711.0
C105930,Ahmed Baloch,M,Karachi,Salaried - Private,Sindh,1986-11-12,83700.0,27/07/2023,614.0
C102533,Kamran Shaikh,M,Peshawar,Student,Khyber Pakhtunkhwa,1990-05-16,19200.0,02/01/2022,556.0
C103690,Noman Raza,Male,lahore,Student,Punjab,1987-05-09,,2023-03-21,612.0
C106718,Usman Ansari,M,Karachi,Retired,Sindh,1993-07-09,28900.0,03/04/2023,604.0
C100357,Nida Butt,Male,Multan,Salaried - Private,Punjab,1993-03-11,76200.0,2022-01-05,557.0
C106599,Ahmed Chaudhry,M,Karachi,Salaried - Private,Sindh,2007-05-04,,25/01/2025,644.0
C102154,Adnan Khan,M,Dera Ismail Khan,Self Employed,Khyber Pakhtunkhwa,1984-02-28,171500.0,2024-05-12,632.0
C106112,Ayesha Durrani,M, Karachi ,Salaried - Government,Sindh,1992-03-17,48200.0,2023-01-31,706.0
C105062,Tariq Baloch,Male,Hyderabad,Salaried - Government,Sindh,1983-06-27,110000.0,2023-04-29,793.0
C101829,Fahad Ansari,Male,Karachi,Business Owner,Sindh,1997-07-14,187700.0,2022-02-06,642.0
C107633,Nida Khan,M,Faisalabad,Salaried - Private,Punjab,1982-04-08,88700.0,2025-07-21,536.0
C103679,Tariq Iqbal,M,Rawalpindi,Student,Punjab,1994-04-04,15000.0,2024-11-22,594.0
C103514,Komal Ansari,F,Karachi,Salaried - Private,Sindh,1987-10-17,172800.0,2025-02-04,662.0
C102727,Adnan Durrani,M,Hyderabad,Self Employed,Sindh,1978-02-01,139600.0,2022-10-06,625.0
C105543,Shahid Raza,F,Lahore,Business Owner,Punjab,1992-03-15,220400.0,2024-09-20,704.0
C103878,Imran Raza,M,Lahore,Student,Punjab,1979-02-24,,31/07/2025,671.0
C102230,Tariq Raza,Female,lahore,Self Employed,Punjab,1982-05-02,167200.0,26/12/2024,750.0
C109146,Tariq Abbasi,M,Karachi,Self Employed,Sindh,2006-07-15,55300.0,18/11/2022,592.0
C100221,Fahad Gul,Male,ISB,Salaried - Private,Islamabad,2003-07-23,115900.0,2025-04-22,777.0
C100183,Ayesha Ansari,M,Rawalpindi,Salaried - Private,Punjab,1999-03-24,71300.0,2023-01-14,649.0
C101878,Sadia Gul,F,Rawalpindi,Salaried - Private,Punjab,1972-01-15,,04/03/2023,
C106075,Zara Chaudhry,Male,Karachi ,Business Owner,Sindh,1990-12-14,97900.0,2025-06-14,648.0
C108542,Ahmed Iqbal,F,Karachi,Salaried - Private,Sindh,1981-09-30,83500.0,2022-07-06,591.0
C100382,Bilal Durrani,Male,Lahore,Salaried - Private,Punjab,1975-10-05,145300.0,2022-12-05,550.0
C108741,Sadia Malik,M,Hyderabad,Salaried - Private,Sindh,1985-10-15,61800.0,2022-02-16,
C106794,Hina Qureshi,M,Rawalpindi,Salaried - Private,Punjab,1989-07-06,32400.0,2022-05-26,699.0
C100606,Kamran Qureshi,M,Rawalpindi,Retired,Punjab,1995-11-23,23300.0,2025-05-16,805.0
C109503,Maryam Khan,M,Hyderabad,Student,Sindh,1976-04-30,39100.0,2024-05-18,496.0
C101519,Sadia Raza,M,Karachi,Student,Sindh,1996-12-06,22300.0,2023-04-07,713.0
C103839,Shahid Iqbal,M,lahore,Salaried - Private,Punjab,1991-06-21,,2025-07-29,616.0
C106449,Ayesha Chaudhry,F,Multan,Salaried - Private,Punjab,1997-08-24,57700.0,2023-02-16,660.0
C108916,Rabia Iqbal,M,Lahore,Salaried - Private,Punjab,1977-12-28,91200.0,16/03/2022,730.0
C110943,Shahid Gul,F,Multan,Self Employed,Punjab,2007-08-18,176600.0,2023-12-31,816.0
C105772,Shahid Raza,Female, Karachi ,Salaried - Private,Sindh,1997-04-30,108600.0,07/02/2025,611.0
C109147,Komal Raza,Female,Karachi,Salaried - Private,Sindh,1973-05-16,394700.0,2022-12-29,727.0
C106970,Sadia Hussain,Male,Karachi,Business Owner,Sindh,1985-05-02,238100.0,2024-02-15,628.0
C111186,Shahid Shaikh,Female,Hyderabad,Self Employed,Sindh,2007-12-12,73900.0,2023-06-27,689.0
C102902,Hina Chaudhry,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,2000-06-29,92500.0,2022-11-18,749.0
C100749,Usman Iqbal,M,Peshawar,Self Employed,Khyber Pakhtunkhwa,1999-04-05,130300.0,2025-02-06,478.0
C109593,Tariq Butt,M,Multan,Freelancer,Punjab,2006-05-15,208100.0,2024-09-25,657.0
C108195,Noman Butt,F,Sialkot,Self Employed,Punjab,1977-12-01,53300.0,26/08/2025,687.0
C107165,Kamran Khan,F,Karachi,Salaried - Private,Sindh,1989-09-10,29100.0,2022-09-25,853.0
C111005,Farah Chaudhry,Male,Multan,Business Owner,Punjab,1989-01-30,321700.0,2022-11-23,813.0
C110031,Fahad Abbasi,F,Faisalabad,Freelancer,Punjab,1971-06-24,160500.0,2023-04-05,677.0
C104937,Adnan Butt,F, Karachi ,Freelancer,Sindh,1984-10-21,34300.0,2022-05-08,532.0
C103206,Adnan Hussain,Male,Karachi,Freelancer,Sindh,1967-08-31,146700.0,14/11/2023,620.0
C107422,Noman Hussain,Male,Rawalpindi,Freelancer,Punjab,1994-11-30,198700.0,01/07/2025,750.0
C106768,Komal Baloch,F,Peshawar,Salaried - Private,Khyber Pakhtunkhwa,1985-01-03,48600.0,2024-09-08,564.0
C103422,Ayesha Baloch,F,Dera Ismail khan,Salaried - Private,Khyber Pakhtunkhwa,1981-06-06,125800.0,2024-04-28,847.0
C100247,Kamran Gul,M,Karachi,Business Owner,Sindh,2007-08-10,270800.0,2024-05-16,818.0
C100175,Sana Raza,M,Rawalpindi,Self Employed,Punjab,1977-01-19,171200.0,2023-05-08,541.0
C106862,Fahad Malik,M,ISB,Self Employed,Islamabad,1995-05-14,307100.0,2025-07-06,622.0
C101012,Sana Qureshi,M,Karachi,Salaried - Private,Sindh,1981-12-18,142400.0,2022-10-24,765.0
C101524,Nida Baloch,M, Karachi ,Student,Sindh,1981-04-03,20100.0,2022-01-10,655.0
C110019,Farah Malik,M,Karachi,Salaried - Government,Sindh,1997-02-15,32800.0,2023-12-25,508.0
C111320,Nida Hussain,Female,Lahore,Salaried - Government,Punjab,1997-05-28,48900.0,2023-04-21,611.0
C107377,Nida Shaikh,F,Lahore,Salaried - Government,Punjab,1988-01-02,60700.0,2023-07-11,628.0
C106887,Fahad Khan,M,Multan,Self Employed,Punjab,2005-11-18,80600.0,14/05/2022,591.0
C109125,Tariq Raza,Female,Islamabad,Salaried - Private,Islamabad,1982-11-28,83000.0,2023-12-23,573.0
C105390,Imran Durrani,M,Hyderabad,Self Employed,Sindh,1983-04-28,283500.0,2024-03-06,803.0
C108173,Usman Malik,M,Lahore,Student,Punjab,1983-12-01,15900.0,30/03/2023,589.0
C111123,Adnan Durrani,M,Lahore,Student,Punjab,2007-08-24,15000.0,2022-08-12,721.0
C107699,Kamran Baloch,F,D.I. Khan,Salaried - Private,Khyber Pakhtunkhwa,1997-11-30,26600.0,28/06/2023,591.0
C104988,Ahmed Malik,F,Lahore,Salaried - Private,Punjab,1994-10-27,47900.0,11/09/2023,671.0
C109534,Maryam Hussain,M, Karachi ,Salaried - Government,Sindh,2003-12-24,60400.0,2022-02-01,561.0
C109297,Maryam Chaudhry,M,Dera Ismail Khan,Salaried - Private,Khyber Pakhtunkhwa,1995-01-10,59400.0,2025-04-04,611.0
C102639,Adnan Hussain,F,Lahore,Business Owner,Punjab,2003-05-30,271900.0,2022-06-22,799.0
C109598,Ayesha Durrani,F,Lahore ,Student,Punjab,2005-08-21,15000.0,02/08/2024,603.0
C103706,Farah Baloch,M,Karachi,Freelancer,Sindh,2007-04-10,174200.0,2025-02-17,604.0
C111383,Bilal Abbasi,M,Peshawar,Self Employed,Khyber Pakhtunkhwa,1981-11-28,179100.0,2023-07-25,642.0
C103010,Bilal Durrani,M,Karachi,Salaried - Government,Sindh,2007-09-28,52600.0,2022-04-22,602.0
C110400,Zara Khan,F,Karachi,Salaried - Private,Sindh,1986-10-06,85800.0,17/08/2023,689.0
C101763,Rabia Iqbal,M,Lahore,Self Employed,Punjab,1980-12-05,188700.0,2022-08-06,541.0
