account_id,customer_id,account_type,branch_id,open_date,current_balance_pkr,status,balance_flagged_negative
A500367,C100233,Term Deposit,BR1031,2025-03-14,553068.45,ACTIVE,False
A500368,C100233,Current,BR1016,2024-12-05,794320.84,ACTIVE,False
A500369,C100234,Savings,BR1011,2026-10-22,159584.94,DORMANT,False
A500370,C100235,Savings,BR1013,2022-05-29,147986.23,ACTIVE,False
A500371,C100236,Current,BR1031,2026-07-29,418951.66,ACTIVE,False
A500372,C100237,Term Deposit,BR1010,2025-03-28,1094600.88,ACTIVE,False
A500373,C100238,Current,BR1022,2022-10-10,77514.44,ACTIVE,False
A500374,C100238,Savings,BR1017,2023-09-15,96005.11,DORMANT,False
A500375,C100239,Term Deposit,BR1033,2023-11-21,289179.58,ACTIVE,False
A500376,C100240,Savings,BR1006,2023-01-31,331205.72,ACTIVE,False
A500377,C100241,Term Deposit,BR1006,2025-01-01,555776.72,ACTIVE,False
A500378,C100242,Savings,BR1010,2024-02-03,79318.91,ACTIVE,False
A500379,C100243,Savings,BR1002,2024-12-17,37924.44,ACTIVE,False
A500380,C100244,Savings,BR1025,2025-05-20,100505.98,ACTIVE,False
A500381,C100244,Savings,BR1017,2024-06-03,759912.02,ACTIVE,False
A500382,C100244,Savings,BR1009,2025-03-14,96424.21,ACTIVE,False
A500383,C100245,Term Deposit,BR1028,2025-02-15,311444.16,ACTIVE,False
A500384,C100246,Savings,BR1031,2024-07-16,56538.39,ACTIVE,False
A500385,C100246,Current,BR1010,2023-09-22,243316.38,ACTIVE,False
A500386,C100246,Term Deposit,BR1016,2024-06-15,1519378.05,ACTIVE,False
A500387,C100247,Savings,BR1010,2024-11-07,272297.61,ACTIVE,False
A500388,C100247,Savings,BR1013,2025-04-28,150011.48,ACTIVE,False
A500389,C100248,Savings,BR1033,2025-06-29,371218.29,ACTIVE,False
A500390,C100249,Savings,BR1028,2024-09-20,52813.22,ACTIVE,False
A500391,C100249,Current,BR1032,2024-04-25,199225.64,ACTIVE,False
A500392,C100249,Savings,BR1011,2024-03-06,469557.42,ACTIVE,False
A500393,C100250,Current,BR1030,2026-05-01,248442.77,ACTIVE,False
A500394,C100251,Savings,BR1021,2024-01-18,49829.51,ACTIVE,False
A500395,C100252,Current,BR1009,2024-01-05,428066.57,ACTIVE,False
A500396,C100253,Current,BR1032,2024-08-01,504031.75,ACTIVE,False
A500397,C100254,Savings,BR1001,2022-01-27,262376.14,DORMANT,False
A500398,C100254,Savings,BR1015,2022-06-09,170723.36,ACTIVE,False
A500399,C100254,Savings,BR1001,2022-07-20,190677.94,DORMANT,False
A500400,C100255,Savings,BR1034,2024-06-02,1116712.53,DORMANT,False
A500401,C100256,Savings,BR1008,2026-04-08,176917.9,DORMANT,False
A500402,C100256,Savings,BR1009,2026-04-06,122338.86,CLOSED,False
A500403,C100257,Current,BR1005,2024-12-29,311682.31,DORMANT,False
A500404,C100258,Savings,BR1014,2024-08-26,46610.42,ACTIVE,False
A500405,C100259,Current,BR1025,2024-02-28,505772.01,ACTIVE,False
A500406,C100259,Savings,BR1019,2024-05-11,123280.35,ACTIVE,False
A500407,C100260,Savings,BR1034,2024-05-23,86494.96,ACTIVE,False
A500408,C100261,Savings,BR1028,2023-07-01,81607.22,ACTIVE,False
A500409,C100261,Current,BR1012,2023-05-09,380778.89,ACTIVE,False
A500410,C100262,Savings,BR1029,2024-11-13,76127.39,ACTIVE,False
A500411,C100263,Savings,BR1005,2023-04-05,84341.87,ACTIVE,False
A500412,C100263,Savings,BR1034,2022-10-15,1331430.16,ACTIVE,False
A500413,C100264,Savings,BR1001,2025-05-12,60504.51,ACTIVE,False
A500414,C100264,Savings,BR1029,2025-12-18,516356.81,DORMANT,False
A500415,C100265,Term Deposit,BR1026,2022-10-17,283976.43,ACTIVE,False
A500416,C100266,Savings,BR1016,2024-04-11,74240.99,ACTIVE,False
A500417,C100267,Term Deposit,BR1009,2025-11-23,144631.97,ACTIVE,False
A500418,C100268,Savings,BR1002,2023-03-13,347235.95,ACTIVE,False
A500419,C100268,Current,BR1005,2022-09-23,790828.29,DORMANT,False
A500420,C100269,Savings,BR1022,2022-08-14,135478.07,ACTIVE,False
A500421,C100270,Current,BR1028,2025-02-02,242789.83,DORMANT,False
A500422,C100271,Term Deposit,BR1023,2025-08-11,888208.48,ACTIVE,False
A500423,C100271,Current,BR1030,2025-07-04,1272806.65,ACTIVE,False
A500424,C100272,Current,BR1013,2023-10-10,398859.1,ACTIVE,False
A500425,C100273,Savings,BR1021,2023-05-07,106934.42,ACTIVE,False
A500426,C100274,Savings,BR1024,2024-08-05,113625.26,ACTIVE,False
A500427,C100274,Savings,BR1032,2024-04-24,73379.34,ACTIVE,False
A500428,C100275,Current,BR1003,2024-12-24,689620.1,ACTIVE,False
A500429,C100275,Current,BR1018,2025-10-09,183654.09,ACTIVE,False
A500430,C100276,Term Deposit,BR1003,2023-03-11,562583.1,ACTIVE,False
A500431,C100276,Savings,BR1025,2023-09-24,752948.14,ACTIVE,False
A500432,C100277,Savings,BR1013,2023-07-16,64834.99,DORMANT,False
A500433,C100277,Current,BR1010,2023-07-02,105937.94,CLOSED,False
A500434,C100278,Current,BR1005,2022-04-04,142037.96,ACTIVE,False
A500435,C100279,Current,BR1034,2026-04-18,871161.27,ACTIVE,False
A500436,C100279,Current,BR1016,2025-10-10,1721274.87,ACTIVE,False
A500437,C100279,Savings,BR1008,2026-06-10,108829.93,ACTIVE,False
A500438,C100280,Savings,BR1008,2023-05-16,105591.15,ACTIVE,False
A500439,C100281,Savings,BR1023,2025-03-27,190020.23,ACTIVE,False
A500440,C100282,Savings,BR1023,2024-11-28,47957.6,ACTIVE,False
A500441,C100282,Savings,BR1035,2025-03-25,812966.06,ACTIVE,False
A500442,C100283,Savings,BR1024,2024-03-28,72150.98,ACTIVE,False
A500443,C100284,Savings,BR1020,2025-06-09,531841.22,ACTIVE,False
A500444,C100284,Savings,BR1003,2024-09-09,473269.09,ACTIVE,False
A500445,C100285,Savings,BR1020,2023-09-26,37838.97,ACTIVE,False
A500446,C100285,Savings,BR1005,2023-06-08,103311.11,ACTIVE,False
A500447,C100286,Savings,BR1021,2022-11-26,3490724.61,ACTIVE,False
A500448,C100287,Current,BR1011,2024-07-12,156068.54,DORMANT,False
A500449,C100288,Savings,BR1022,2024-05-11,58241.93,ACTIVE,False
A500450,C100289,Savings,BR1030,2024-09-20,32896.07,ACTIVE,False
A500451,C100290,Current,BR1012,2024-12-22,165244.29,ACTIVE,False
A500452,C100290,Current,BR1031,2025-02-01,1073199.12,ACTIVE,False
A500453,C100291,Savings,BR1033,2026-01-09,149473.4,ACTIVE,False
A500454,C100292,Savings,BR1018,2024-09-04,157271.93,ACTIVE,False
A500455,C100293,Savings,BR1004,2025-09-26,131094.84,ACTIVE,False
A500456,C100294,Current,BR1016,2024-10-14,431865.27,ACTIVE,False
A500457,C100295,Term Deposit,BR1020,2023-08-23,1834514.23,ACTIVE,False
A500458,C100295,Savings,BR1015,2023-03-06,35254.06,ACTIVE,False
A500459,C100295,Savings,BR1022,2023-06-20,257665.53,ACTIVE,False
A500460,C100296,Savings,BR1012,2025-12-19,393182.68,ACTIVE,False
A500461,C100297,Savings,BR1018,2026-04-05,47186.45,ACTIVE,False
A500462,C100297,Savings,BR1033,2026-05-12,73547.37,ACTIVE,False
A500463,C100298,Current,BR1001,2023-12-04,301210.59,ACTIVE,False
A500464,C100299,Savings,BR1022,2024-06-03,163554.24,DORMANT,False
A500465,C100300,Term Deposit,BR1032,2025-10-28,1060927.67,ACTIVE,False
A500466,C100301,Savings,BR1024,2024-09-15,182007.96,ACTIVE,False
A500467,C100301,Current,BR1028,2025-09-16,2162615.67,ACTIVE,False
A500468,C100302,Current,BR1035,2023-12-28,998133.73,ACTIVE,False
A500469,C100302,Savings,BR1034,2023-08-28,22348.15,DORMANT,False
A500470,C100303,Current,BR1036,2023-03-23,481319.9,CLOSED,False
A500471,C100303,Savings,BR1017,2022-11-10,42324.52,CLOSED,False
A500472,C100304,Current,BR1024,2025-03-28,236310.69,ACTIVE,False
A500473,C100304,Savings,BR1020,2025-05-03,185846.28,ACTIVE,False
A500474,C100305,Savings,BR1026,2025-07-31,125940.33,CLOSED,False
A500475,C100306,Savings,BR1025,2025-09-28,444748.39,ACTIVE,False
A500476,C100307,Savings,BR1002,2024-02-20,43175.43,ACTIVE,False
A500477,C100307,Savings,BR1002,2024-04-09,88638.84,ACTIVE,False
A500478,C100308,Savings,BR1031,2025-11-05,171034.88,ACTIVE,False
A500479,C100309,Savings,BR1001,2025-03-22,105168.58,ACTIVE,False
A500480,C100310,Savings,BR1010,2024-08-09,105810.9,ACTIVE,False
A500481,C100311,Current,BR1031,2025-05-16,627015.74,ACTIVE,False
A500482,C100311,Savings,BR1021,2026-01-04,1215966.91,ACTIVE,False
A500483,C100312,Current,BR1021,2025-05-04,1105249.32,ACTIVE,False
A500484,C100313,Current,BR1001,2026-01-11,247872.32,ACTIVE,False
A500485,C100314,Current,BR1033,2024-04-06,474779.5,ACTIVE,False
A500486,C100314,Savings,BR1024,2024-02-04,168882.14,ACTIVE,False
A500487,C100315,Savings,BR1024,2024-02-10,104037.93,ACTIVE,False
A500488,C100316,Current,BR1016,2024-09-03,249321.22,ACTIVE,False
A500489,C100317,Savings,BR1036,2023-07-08,463127.58,ACTIVE,False
A500490,C100318,Savings,BR1032,2024-06-11,245275.06,ACTIVE,False
A500491,C100318,Term Deposit,BR1018,2024-02-16,1016405.61,ACTIVE,False
A500492,C100318,Savings,BR1022,2024-10-09,612000.16,ACTIVE,False
A500493,C100319,Savings,BR1010,2025-04-13,54339.61,CLOSED,False
A500494,C100320,Savings,BR1024,2024-10-07,108550.26,ACTIVE,False
A500495,C100321,Savings,BR1029,2024-05-13,263464.72,ACTIVE,False
A500496,C100321,Savings,BR1010,2024-03-15,99455.61,ACTIVE,False
A500497,C100321,Savings,BR1012,2023-07-07,596468.38,ACTIVE,False
A500498,C100322,Current,BR1029,2022-06-19,502123.06,CLOSED,False
A500499,C100322,Savings,BR1028,2023-03-09,178297.87,ACTIVE,False
A500500,C100323,Term Deposit,BR1015,2024-05-14,2034235.8,ACTIVE,False
A500501,C100323,Savings,BR1007,2024-02-08,116466.8,ACTIVE,False
A500502,C100324,Savings,BR1024,2025-09-30,118193.39,ACTIVE,False
A500503,C100324,Savings,BR1005,2025-04-29,175405.99,CLOSED,False
A500504,C100325,Current,BR1010,2024-11-09,320877.86,ACTIVE,False
A500505,C100325,Current,BR1012,2024-12-20,191807.55,DORMANT,False
A500506,C100326,Current,BR1011,2023-07-15,416647.19,ACTIVE,False
A500507,C100327,Savings,BR1025,2025-02-02,122745.47,ACTIVE,False
A500508,C100328,Current,BR1031,2023-02-06,1615586.35,ACTIVE,False
A500509,C100329,Term Deposit,BR1011,2024-11-07,2012745.48,ACTIVE,False
A500510,C100329,Savings,BR1001,2025-05-16,156718.64,ACTIVE,False
A500511,C100330,Current,BR1009,2024-01-03,193556.77,ACTIVE,False
A500512,C100330,Current,BR1005,2023-12-02,1068041.86,ACTIVE,False
A500513,C100330,Savings,BR1001,2024-04-20,219729.03,ACTIVE,False
A500514,C100331,Savings,BR1031,2024-05-26,389439.97,ACTIVE,False
A500515,C100331,Savings,BR1033,2024-03-27,333663.04,ACTIVE,False
A500516,C100331,Savings,BR1002,2025-02-22,106788.71,ACTIVE,False
A500517,C100332,Savings,BR1005,2023-05-19,628705.69,ACTIVE,False
A500518,C100332,Current,BR1006,2023-02-24,83485.41,ACTIVE,False
A500519,C100332,Savings,BR1007,2023-04-30,109105.19,ACTIVE,False
A500520,C100333,Savings,BR1035,2024-09-18,170471.53,ACTIVE,False
A500521,C100334,Savings,BR1004,2022-08-07,827832.97,ACTIVE,False
A500522,C100335,Savings,BR1036,2025-02-18,177515.2,ACTIVE,False
A500523,C100336,Savings,BR1024,2023-09-27,743297.32,ACTIVE,False
A500524,C100337,Term Deposit,BR1002,2026-06-09,4472648.89,ACTIVE,False
A500525,C100337,Savings,BR1034,2026-02-28,430670.18,ACTIVE,False
A500526,C100338,Savings,BR1034,2024-12-26,74867.37,ACTIVE,False
A500527,C100339,Current,BR1018,2023-04-24,177309.22,ACTIVE,False
A500528,C100340,Savings,BR1019,2025-09-01,49243.72,ACTIVE,False
A500529,C100340,Savings,BR1010,2026-02-17,258562.58,ACTIVE,False
A500530,C100341,Current,BR1028,2024-06-02,219589.09,ACTIVE,False
A500531,C100342,Savings,BR1007,2023-12-18,34485.24,DORMANT,False
A500532,C100342,Savings,BR1006,2024-06-19,280866.42,ACTIVE,False
A500533,C100343,Savings,BR1027,2025-06-06,167651.12,ACTIVE,False
A500534,C100343,Current,BR1036,2025-09-13,329326.43,ACTIVE,False
A500535,C100344,Current,BR1012,2025-03-31,900233.71,ACTIVE,False
A500536,C100345,Savings,BR1029,2025-06-28,60304.58,DORMANT,False
A500537,C100346,Current,BR1023,2025-02-07,201395.35,ACTIVE,False
A500538,C100346,Current,BR1013,2024-12-16,903157.17,ACTIVE,False
A500539,C100347,Savings,BR1005,2026-04-06,295894.73,ACTIVE,False
A500540,C100348,Term Deposit,BR1030,2024-09-25,1613667.43,ACTIVE,False
A500541,C100349,Savings,BR1007,2024-05-02,27159.46,ACTIVE,False
A500542,C100350,Current,BR1002,2022-07-05,689851.59,ACTIVE,False
A500543,C100351,Savings,BR1022,2024-08-03,168003.42,ACTIVE,False
A500544,C100352,Savings,BR1017,2026-05-18,185231.59,DORMANT,False
A500545,C100352,Savings,BR1016,2025-10-04,55621.21,ACTIVE,False
A500546,C100352,Current,BR1005,2025-08-26,741455.21,ACTIVE,False
A500547,C100353,Savings,BR1003,2023-07-11,41612.56,DORMANT,False
A500548,C100353,Savings,BR1003,2023-11-10,152949.08,ACTIVE,False
A500549,C100353,Current,BR1031,2023-07-01,889830.8,ACTIVE,False
A500550,C100354,Current,BR1013,2025-06-27,382776.67,ACTIVE,False
A500551,C100355,Savings,BR1008,2025-04-02,795910.89,ACTIVE,False
A500552,C100355,Savings,BR1021,2026-04-01,393107.23,ACTIVE,False
A500553,C100356,Savings,BR1030,2023-07-02,179332.81,ACTIVE,False
A500554,C100357,Savings,BR1006,2022-03-11,1079129.97,ACTIVE,False
A500555,C100358,Savings,BR1033,2023-09-01,169669.79,ACTIVE,False
A500556,C100358,Savings,BR1006,2023-10-29,336540.39,DORMANT,False
A500557,C100359,Term Deposit,BR1036,2023-03-07,1805422.3,DORMANT,False
A500558,C100359,Current,BR1016,2023-02-25,85251.18,ACTIVE,False
A500559,C100360,Savings,BR1002,2025-07-21,385255.3,ACTIVE,False
A500560,C100361,Savings,BR1034,2023-08-01,146242.59,DORMANT,False
A500561,C100361,Savings,BR1017,2023-09-03,169858.29,ACTIVE,False
A500562,C100362,Savings,BR1024,2025-11-09,201375.79,DORMANT,False
A500563,C100363,Savings,BR1036,2026-01-08,,ACTIVE,True
A500564,C100364,Savings,BR1017,2025-05-31,111684.1,ACTIVE,False
A500565,C100364,Current,BR1010,2025-03-05,748890.23,ACTIVE,False
A500566,C100365,Current,BR1032,2023-02-27,870165.81,ACTIVE,False
A500567,C100366,Savings,BR1025,2022-11-04,68154.68,ACTIVE,False
A500568,C100367,Savings,BR1032,2023-04-23,44814.24,DORMANT,False
A500569,C100367,Savings,BR1006,2023-12-18,155729.39,ACTIVE,False
A500570,C100368,Current,BR1033,2022-10-09,559467.06,ACTIVE,False
A500571,C100368,Savings,BR1008,2023-02-24,549224.71,ACTIVE,False
A500572,C100369,Current,BR1020,2023-10-05,1046976.17,DORMANT,False
A500573,C100370,Savings,BR1026,2024-04-05,65715.5,ACTIVE,False
A500574,C100370,Savings,BR1015,2024-03-04,14099.79,DORMANT,False
A500575,C100371,Savings,BR1009,2024-02-15,735091.2,ACTIVE,False
A500576,C100371,Savings,BR1035,2024-09-02,254202.66,ACTIVE,False
A500577,C100372,Savings,BR1023,2024-04-21,51513.18,ACTIVE,False
A500578,C100372,Savings,BR1032,2024-10-24,417350.6,ACTIVE,False
A500579,C100373,Current,BR1033,2025-09-27,798332.99,DORMANT,False
A500580,C100373,Savings,BR1036,2025-08-16,18624.76,ACTIVE,False
A500581,C100373,Savings,BR1034,2025-07-12,201367.19,ACTIVE,False
A500582,C100374,Savings,BR1028,2024-12-11,381774.35,ACTIVE,False
A500583,C100374,Term Deposit,BR1004,2024-07-10,195183.05,ACTIVE,False
A500584,C100375,Term Deposit,BR1011,2025-04-10,241829.27,ACTIVE,False
A500585,C100375,Current,BR1031,2025-10-02,455650.09,ACTIVE,False
A500586,C100376,Savings,BR1034,2024-03-31,394320.22,CLOSED,False
A500587,C100376,Savings,BR1029,2025-01-11,535442.47,ACTIVE,False
A500588,C100377,Current,BR1028,2023-06-09,959940.43,ACTIVE,False
A500589,C100378,Savings,BR1032,2025-03-23,619889.74,ACTIVE,False
A500590,C100378,Savings,BR1035,2025-06-28,81391.12,ACTIVE,False
A500591,C100379,Current,BR1017,2026-08-07,312036.54,ACTIVE,False
A500592,C100379,Savings,BR1023,2026-02-01,50526.29,ACTIVE,False
A500593,C100380,Savings,BR1008,2024-04-12,22661.89,CLOSED,False
A500594,C100381,Current,BR1036,2024-09-03,1724204.62,ACTIVE,False
A500595,C100382,Savings,BR1022,2023-11-26,379530.97,ACTIVE,False
A500596,C100382,Savings,BR1012,2022-12-24,74913.49,ACTIVE,False
A500597,C100382,Savings,BR1008,2023-06-07,103012.61,ACTIVE,False
A500598,C100383,Savings,BR1026,2025-11-08,75841.83,ACTIVE,False
A500599,C100384,Current,BR1036,2022-03-30,1695878.66,ACTIVE,False
A500600,C100385,Current,BR1029,2025-11-03,1744669.51,ACTIVE,False
A500601,C100386,Current,BR1028,2023-12-12,111115.43,ACTIVE,False
A500602,C100386,Savings,BR1013,2024-08-21,196718.13,ACTIVE,False
A500603,C100387,Current,BR1019,2025-12-23,361652.67,ACTIVE,False
A500604,C100387,Savings,BR1014,2025-10-02,273730.7,ACTIVE,False
A500605,C100387,Savings,BR1021,2026-04-22,57433.56,CLOSED,False
A500606,C100388,Term Deposit,BR1015,2023-03-02,4953324.03,ACTIVE,False
A500607,C100388,Savings,BR1011,2023-10-31,406367.17,ACTIVE,False
A500608,C100388,Savings,BR1023,2023-09-12,200178.33,ACTIVE,False
A500609,C100389,Current,BR1017,2024-08-01,1267751.23,ACTIVE,False
A500610,C100389,Savings,BR1027,2024-11-26,88886.09,ACTIVE,False
A500611,C100390,Current,BR1026,2024-03-25,1090981.92,ACTIVE,False
A500612,C100391,Current,BR1001,2026-02-09,783841.67,ACTIVE,False
A500613,C100391,Current,BR1033,2026-02-12,111938.27,ACTIVE,False
A500614,C100392,Savings,BR1012,2023-05-17,961546.3,CLOSED,False
A500615,C100393,Current,BR1020,2024-05-07,134359.94,ACTIVE,False
A500616,C100393,Current,BR1029,2024-01-24,315989.39,ACTIVE,False
A500617,C100394,Savings,BR1012,2024-02-08,125027.52,ACTIVE,False
A500618,C100394,Savings,BR1011,2024-09-01,185891.73,CLOSED,False
A500619,C100395,Term Deposit,BR1011,2024-11-20,1323224.49,ACTIVE,False
A500620,C100395,Savings,BR1032,2024-10-16,48216.49,ACTIVE,False
A500621,C100396,Savings,BR1012,2023-03-10,156705.73,ACTIVE,False
A500622,C100397,Savings,BR1020,2024-05-26,138963.15,ACTIVE,False
A500623,C100397,Term Deposit,BR1021,2024-08-09,2215689.69,DORMANT,False
A500624,C100398,Savings,BR1006,2024-04-09,189106.05,ACTIVE,False
A500625,C100398,Savings,BR1009,2023-06-11,276210.23,DORMANT,False
A500626,C100399,Savings,BR1002,2023-06-07,139677.33,ACTIVE,False
A500627,C100399,Savings,BR1019,2022-11-28,138283.06,CLOSED,False
A500628,C100400,Savings,BR1025,2023-05-28,134050.78,ACTIVE,False
A500629,C100400,Current,BR1027,2023-02-01,257674.21,DORMANT,False
A500630,C100400,Savings,BR1033,2023-10-16,144950.2,ACTIVE,False
A500631,C100401,Current,BR1031,2023-08-15,560653.78,ACTIVE,False
A500632,C100402,Savings,BR1006,2024-11-21,313889.27,ACTIVE,False
A500633,C100402,Savings,BR1015,2024-10-23,124045.7,ACTIVE,False
A500634,C100402,Current,BR1007,2025-04-05,749626.47,ACTIVE,False
A500635,C100403,Savings,BR1003,2025-10-29,131793.53,ACTIVE,False
A500636,C100404,Current,BR1025,2025-04-05,208006.53,ACTIVE,False
A500637,C100404,Savings,BR1020,2024-12-03,374663.13,DORMANT,False
A500638,C100405,Current,BR1017,2022-11-08,368931.83,ACTIVE,False
A500639,C100406,Savings,BR1012,2024-03-01,117096.77,DORMANT,False
A500640,C100407,Current,BR1015,2023-09-05,359378.53,ACTIVE,False
A500641,C100407,Current,BR1034,2022-12-24,52786.53,ACTIVE,False
A500642,C100407,Savings,BR1028,2023-04-11,213572.09,ACTIVE,False
A500643,C100408,Current,BR1026,2026-02-21,687657.65,ACTIVE,False
A500644,C100408,Savings,BR1006,2026-12-02,39261.14,ACTIVE,False
A500645,C100409,Savings,BR1036,2022-09-29,912559.4,ACTIVE,False
A500646,C100409,Current,BR1002,2023-04-16,1713055.39,ACTIVE,False
A500647,C100410,Savings,BR1022,2024-03-24,119458.83,DORMANT,False
A500648,C100411,Savings,BR1005,2025-03-06,207424.32,DORMANT,False
A500649,C100412,Current,BR1011,2022-10-21,605248.89,DORMANT,False
A500650,C100413,Current,BR1019,2022-05-29,629999.34,ACTIVE,False
A500651,C100413,Term Deposit,BR1014,2022-04-17,1724971.63,ACTIVE,False
A500652,C100414,Savings,BR1023,2025-09-23,140703.41,ACTIVE,False
A500653,C100415,Savings,BR1014,2023-06-01,58447.83,DORMANT,False
A500654,C100416,Term Deposit,BR1004,2024-05-10,300629.01,DORMANT,False
A500655,C100417,Current,BR1003,2025-07-24,236323.64,DORMANT,False
A500656,C100418,Savings,BR1025,2024-06-10,308845.83,ACTIVE,False
A500657,C100419,Savings,BR1002,2024-02-04,150789.67,ACTIVE,False
A500658,C100419,Current,BR1008,2024-03-18,928770.4,ACTIVE,False
A500659,C100419,Savings,BR1035,2024-04-10,50279.9,ACTIVE,False
A500660,C100420,Savings,BR1033,2025-01-05,250992.88,ACTIVE,False
A500661,C100421,Savings,BR1036,2025-08-18,271313.53,ACTIVE,False
A500662,C100421,Savings,BR1025,2025-05-13,564879.71,CLOSED,False
A500663,C100422,Savings,BR1021,2022-12-16,186475.68,ACTIVE,False
A500664,C100422,Savings,BR1019,2022-07-25,796197.37,ACTIVE,False
A500665,C100423,Current,BR1020,2026-12-23,534780.68,ACTIVE,False
A500666,C100424,Savings,BR1030,2026-06-28,182673.19,CLOSED,False
A500667,C100424,Savings,BR1003,2026-03-08,868735.54,ACTIVE,False
A500668,C100425,Term Deposit,BR1016,2025-04-09,3366405.38,ACTIVE,False
A500669,C100426,Term Deposit,BR1009,2025-10-14,1713459.78,ACTIVE,False
A500670,C100426,Savings,BR1031,2025-12-08,526196.23,ACTIVE,False
A500671,C100427,Term Deposit,BR1016,2024-12-17,1864121.27,ACTIVE,False
A500672,C100427,Current,BR1016,2025-07-11,453260.62,DORMANT,False
A500673,C100427,Savings,BR1016,2025-02-02,355902.18,ACTIVE,False
A500674,C100428,Savings,BR1020,2025-09-19,176767.44,ACTIVE,False
A500675,C100428,Savings,BR1031,2026-09-11,209936.32,ACTIVE,False
A500676,C100429,Current,BR1016,2023-02-19,156663.42,ACTIVE,False
